날짜,역명,Passengers,Weekend,Post,Year,Date
2020-12-09,삼각지,2925,0,0,2020,1990-12-09
2020-12-09,신용산,5687,0,0,2020,1990-12-09
2020-12-10,녹사평(용산구청),1120,0,0,2020,1990-12-10
2020-12-10,삼각지,2902,0,0,2020,1990-12-10
2020-12-10,신용산,5788,0,0,2020,1990-12-10
2020-12-11,녹사평(용산구청),1107,0,0,2020,1990-12-11
2020-12-11,삼각지,2821,0,0,2020,1990-12-11
2020-12-11,신용산,5628,0,0,2020,1990-12-11
2020-12-14,녹사평(용산구청),1071,0,0,2020,1990-12-14
2020-12-14,삼각지,2718,0,0,2020,1990-12-14
2020-12-14,신용산,5608,0,0,2020,1990-12-14
2020-12-15,녹사평(용산구청),989,0,0,2020,1990-12-15
2020-12-15,삼각지,2862,0,0,2020,1990-12-15
2020-12-15,신용산,5596,0,0,2020,1990-12-15
2020-12-16,녹사평(용산구청),1000,0,0,2020,1990-12-16
2020-12-16,삼각지,2670,0,0,2020,1990-12-16
2020-12-16,신용산,5408,0,0,2020,1990-12-16
2020-12-17,녹사평(용산구청),1057,0,0,2020,1990-12-17
2020-12-17,삼각지,2830,0,0,2020,1990-12-17
2020-12-17,신용산,5419,0,0,2020,1990-12-17
2020-12-18,녹사평(용산구청),1037,0,0,2020,1990-12-18
2020-12-18,삼각지,2720,0,0,2020,1990-12-18
2020-12-18,신용산,5210,0,0,2020,1990-12-18
2020-12-21,녹사평(용산구청),992,0,0,2020,1990-12-21
2020-12-21,삼각지,2754,0,0,2020,1990-12-21
2020-12-21,신용산,5489,0,0,2020,1990-12-21
2020-12-22,녹사평(용산구청),1030,0,0,2020,1990-12-22
2020-12-22,삼각지,2662,0,0,2020,1990-12-22
2020-12-22,신용산,5380,0,0,2020,1990-12-22
2020-12-23,녹사평(용산구청),1049,0,0,2020,1990-12-23
2020-12-23,삼각지,2638,0,0,2020,1990-12-23
2020-12-23,신용산,5356,0,0,2020,1990-12-23
2020-12-24,녹사평(용산구청),1003,0,0,2020,1990-12-24
2020-12-24,삼각지,2395,0,0,2020,1990-12-24
2020-12-24,신용산,4789,0,0,2020,1990-12-24
2020-12-25,녹사평(용산구청),291,0,0,2020,1990-12-25
2020-12-25,삼각지,407,0,0,2020,1990-12-25
2020-12-25,신용산,977,0,0,2020,1990-12-25
2020-12-28,녹사평(용산구청),977,0,0,2020,1990-12-28
2020-12-28,삼각지,2585,0,0,2020,1990-12-28
2020-12-28,신용산,5494,0,0,2020,1990-12-28
2020-12-29,녹사평(용산구청),1015,0,0,2020,1990-12-29
2020-12-29,삼각지,2645,0,0,2020,1990-12-29
2020-12-29,신용산,5407,0,0,2020,1990-12-29
2020-12-30,녹사평(용산구청),994,0,0,2020,1990-12-30
2020-12-30,삼각지,2570,0,0,2020,1990-12-30
2020-12-30,신용산,5293,0,0,2020,1990-12-30
2020-12-31,녹사평(용산구청),918,0,0,2020,1990-12-31
2020-12-31,삼각지,2278,0,0,2020,1990-12-31
2020-12-31,신용산,4654,0,0,2020,1990-12-31
2019-01-01,녹사평(용산구청),249,0,0,2019,1990-01-01
2019-01-01,삼각지,684,0,0,2019,1990-01-01
2019-01-01,신용산,967,0,0,2019,1990-01-01
2019-01-02,녹사평(용산구청),1223,0,0,2019,1990-01-02
2019-01-02,삼각지,3925,0,0,2019,1990-01-02
2019-01-02,신용산,8394,0,0,2019,1990-01-02
2019-01-03,녹사평(용산구청),1246,0,0,2019,1990-01-03
2019-01-03,삼각지,4010,0,0,2019,1990-01-03
2019-01-03,신용산,8759,0,0,2019,1990-01-03
2019-01-04,녹사평(용산구청),1254,0,0,2019,1990-01-04
2019-01-04,삼각지,4010,0,0,2019,1990-01-04
2019-01-04,신용산,8515,0,0,2019,1990-01-04
2019-01-07,녹사평(용산구청),1304,0,0,2019,1990-01-07
2019-01-07,삼각지,3874,0,0,2019,1990-01-07
2019-01-07,신용산,8768,0,0,2019,1990-01-07
2019-01-08,녹사평(용산구청),1340,0,0,2019,1990-01-08
2019-01-08,삼각지,4147,0,0,2019,1990-01-08
2019-01-08,신용산,8562,0,0,2019,1990-01-08
2019-01-09,녹사평(용산구청),1345,0,0,2019,1990-01-09
2019-01-09,삼각지,4271,0,0,2019,1990-01-09
2019-01-09,신용산,8721,0,0,2019,1990-01-09
2019-01-10,녹사평(용산구청),1303,0,0,2019,1990-01-10
2019-01-10,삼각지,4180,0,0,2019,1990-01-10
2019-01-10,신용산,8833,0,0,2019,1990-01-10
2019-01-11,녹사평(용산구청),1321,0,0,2019,1990-01-11
2019-01-11,삼각지,4133,0,0,2019,1990-01-11
2019-01-11,신용산,8502,0,0,2019,1990-01-11
2019-01-14,녹사평(용산구청),1334,0,0,2019,1990-01-14
2019-01-14,삼각지,3888,0,0,2019,1990-01-14
2019-01-14,신용산,8497,0,0,2019,1990-01-14
2019-01-15,녹사평(용산구청),1361,0,0,2019,1990-01-15
2019-01-15,삼각지,4063,0,0,2019,1990-01-15
2019-01-15,신용산,8576,0,0,2019,1990-01-15
2019-01-16,녹사평(용산구청),1378,0,0,2019,1990-01-16
2019-01-16,삼각지,4248,0,0,2019,1990-01-16
2019-01-16,신용산,8625,0,0,2019,1990-01-16
2019-01-17,녹사평(용산구청),1333,0,0,2019,1990-01-17
2019-01-17,삼각지,4037,0,0,2019,1990-01-17
2019-01-17,신용산,8375,0,0,2019,1990-01-17
2019-01-18,녹사평(용산구청),1324,0,0,2019,1990-01-18
2019-01-18,삼각지,4030,0,0,2019,1990-01-18
2019-01-18,신용산,8415,0,0,2019,1990-01-18
2019-01-21,녹사평(용산구청),1263,0,0,2019,1990-01-21
2019-01-21,삼각지,3821,0,0,2019,1990-01-21
2019-01-21,신용산,8619,0,0,2019,1990-01-21
2019-01-22,녹사평(용산구청),1324,0,0,2019,1990-01-22
2019-01-22,삼각지,4168,0,0,2019,1990-01-22
2019-01-22,신용산,8464,0,0,2019,1990-01-22
2019-01-23,녹사평(용산구청),1411,0,0,2019,1990-01-23
2019-01-23,삼각지,4162,0,0,2019,1990-01-23
2019-01-23,신용산,8567,0,0,2019,1990-01-23
2019-01-24,녹사평(용산구청),1313,0,0,2019,1990-01-24
2019-01-24,삼각지,4116,0,0,2019,1990-01-24
2019-01-24,신용산,8540,0,0,2019,1990-01-24
2019-01-25,녹사평(용산구청),1374,0,0,2019,1990-01-25
2019-01-25,삼각지,4030,0,0,2019,1990-01-25
2019-01-25,신용산,8440,0,0,2019,1990-01-25
2019-01-28,녹사평(용산구청),1293,0,0,2019,1990-01-28
2019-01-28,삼각지,3957,0,0,2019,1990-01-28
2019-01-28,신용산,8552,0,0,2019,1990-01-28
2019-01-29,녹사평(용산구청),1365,0,0,2019,1990-01-29
2019-01-29,삼각지,4298,0,0,2019,1990-01-29
2019-01-29,신용산,8516,0,0,2019,1990-01-29
2019-01-30,녹사평(용산구청),1413,0,0,2019,1990-01-30
2019-01-30,삼각지,4548,0,0,2019,1990-01-30
2019-01-30,신용산,8577,0,0,2019,1990-01-30
2019-01-31,녹사평(용산구청),1386,0,0,2019,1990-01-31
2019-01-31,삼각지,4066,0,0,2019,1990-01-31
2019-01-31,신용산,8465,0,0,2019,1990-01-31
2019-02-01,녹사평(용산구청),1279,0,0,2019,1990-02-01
2019-02-01,삼각지,3813,0,0,2019,1990-02-01
2019-02-01,신용산,8098,0,0,2019,1990-02-01
2019-02-04,녹사평(용산구청),288,0,0,2019,1990-02-04
2019-02-04,삼각지,452,0,0,2019,1990-02-04
2019-02-04,신용산,1310,0,0,2019,1990-02-04
2019-02-05,녹사평(용산구청),161,0,0,2019,1990-02-05
2019-02-05,삼각지,365,0,0,2019,1990-02-05
2019-02-05,신용산,856,0,0,2019,1990-02-05
2019-02-06,녹사평(용산구청),311,0,0,2019,1990-02-06
2019-02-06,삼각지,517,0,0,2019,1990-02-06
2019-02-06,신용산,1141,0,0,2019,1990-02-06
2019-02-07,녹사평(용산구청),1218,0,0,2019,1990-02-07
2019-02-07,삼각지,3513,0,0,2019,1990-02-07
2019-02-07,신용산,7936,0,0,2019,1990-02-07
2019-02-08,녹사평(용산구청),1319,0,0,2019,1990-02-08
2019-02-08,삼각지,3819,0,0,2019,1990-02-08
2019-02-08,신용산,8082,0,0,2019,1990-02-08
2019-02-11,녹사평(용산구청),1262,0,0,2019,1990-02-11
2019-02-11,삼각지,3815,0,0,2019,1990-02-11
2019-02-11,신용산,8698,0,0,2019,1990-02-11
2019-02-12,녹사평(용산구청),1333,0,0,2019,1990-02-12
2019-02-12,삼각지,4135,0,0,2019,1990-02-12
2019-02-12,신용산,8695,0,0,2019,1990-02-12
2019-02-13,녹사평(용산구청),1364,0,0,2019,1990-02-13
2019-02-13,삼각지,4062,0,0,2019,1990-02-13
2019-02-13,신용산,8608,0,0,2019,1990-02-13
2019-02-14,녹사평(용산구청),1454,0,0,2019,1990-02-14
2019-02-14,삼각지,4012,0,0,2019,1990-02-14
2019-02-14,신용산,8618,0,0,2019,1990-02-14
2019-02-15,녹사평(용산구청),1429,0,0,2019,1990-02-15
2019-02-15,삼각지,4293,0,0,2019,1990-02-15
2019-02-15,신용산,8868,0,0,2019,1990-02-15
2019-02-18,녹사평(용산구청),1348,0,0,2019,1990-02-18
2019-02-18,삼각지,3895,0,0,2019,1990-02-18
2019-02-18,신용산,8883,0,0,2019,1990-02-18
2019-02-19,녹사평(용산구청),1341,0,0,2019,1990-02-19
2019-02-19,삼각지,4215,0,0,2019,1990-02-19
2019-02-19,신용산,9310,0,0,2019,1990-02-19
2019-02-20,녹사평(용산구청),1408,0,0,2019,1990-02-20
2019-02-20,삼각지,4131,0,0,2019,1990-02-20
2019-02-20,신용산,8715,0,0,2019,1990-02-20
2019-02-21,녹사평(용산구청),1344,0,0,2019,1990-02-21
2019-02-21,삼각지,4130,0,0,2019,1990-02-21
2019-02-21,신용산,8925,0,0,2019,1990-02-21
2019-02-22,녹사평(용산구청),1286,0,0,2019,1990-02-22
2019-02-22,삼각지,4129,0,0,2019,1990-02-22
2019-02-22,신용산,8507,0,0,2019,1990-02-22
2019-02-25,녹사평(용산구청),1231,0,0,2019,1990-02-25
2019-02-25,삼각지,3933,0,0,2019,1990-02-25
2019-02-25,신용산,8642,0,0,2019,1990-02-25
2019-02-26,녹사평(용산구청),1283,0,0,2019,1990-02-26
2019-02-26,삼각지,4355,0,0,2019,1990-02-26
2019-02-26,신용산,8610,0,0,2019,1990-02-26
2019-02-27,녹사평(용산구청),1433,0,0,2019,1990-02-27
2019-02-27,삼각지,4242,0,0,2019,1990-02-27
2019-02-27,신용산,8935,0,0,2019,1990-02-27
2019-02-28,녹사평(용산구청),1416,0,0,2019,1990-02-28
2019-02-28,삼각지,4150,0,0,2019,1990-02-28
2019-02-28,신용산,8636,0,0,2019,1990-02-28
2019-03-01,녹사평(용산구청),623,0,0,2019,1990-03-01
2019-03-01,삼각지,1184,0,0,2019,1990-03-01
2019-03-01,신용산,2114,0,0,2019,1990-03-01
2019-03-04,녹사평(용산구청),1250,0,0,2019,1990-03-04
2019-03-04,삼각지,3885,0,0,2019,1990-03-04
2019-03-04,신용산,8426,0,0,2019,1990-03-04
2019-03-05,녹사평(용산구청),1450,0,0,2019,1990-03-05
2019-03-05,삼각지,4198,0,0,2019,1990-03-05
2019-03-05,신용산,8602,0,0,2019,1990-03-05
2019-03-06,녹사평(용산구청),1422,0,0,2019,1990-03-06
2019-03-06,삼각지,4391,0,0,2019,1990-03-06
2019-03-06,신용산,8717,0,0,2019,1990-03-06
2019-03-07,녹사평(용산구청),1399,0,0,2019,1990-03-07
2019-03-07,삼각지,4284,0,0,2019,1990-03-07
2019-03-07,신용산,8901,0,0,2019,1990-03-07
2019-03-08,녹사평(용산구청),1333,0,0,2019,1990-03-08
2019-03-08,삼각지,4058,0,0,2019,1990-03-08
2019-03-08,신용산,8565,0,0,2019,1990-03-08
2019-03-11,녹사평(용산구청),1281,0,0,2019,1990-03-11
2019-03-11,삼각지,3971,0,0,2019,1990-03-11
2019-03-11,신용산,8983,0,0,2019,1990-03-11
2019-03-12,녹사평(용산구청),1293,0,0,2019,1990-03-12
2019-03-12,삼각지,4261,0,0,2019,1990-03-12
2019-03-12,신용산,8961,0,0,2019,1990-03-12
2019-03-13,녹사평(용산구청),1365,0,0,2019,1990-03-13
2019-03-13,삼각지,4315,0,0,2019,1990-03-13
2019-03-13,신용산,8760,0,0,2019,1990-03-13
2019-03-14,녹사평(용산구청),1562,0,0,2019,1990-03-14
2019-03-14,삼각지,4340,0,0,2019,1990-03-14
2019-03-14,신용산,8754,0,0,2019,1990-03-14
2019-03-15,녹사평(용산구청),1387,0,0,2019,1990-03-15
2019-03-15,삼각지,4115,0,0,2019,1990-03-15
2019-03-15,신용산,8559,0,0,2019,1990-03-15
2019-03-18,녹사평(용산구청),1274,0,0,2019,1990-03-18
2019-03-18,삼각지,3971,0,0,2019,1990-03-18
2019-03-18,신용산,9047,0,0,2019,1990-03-18
2019-03-19,녹사평(용산구청),1328,0,0,2019,1990-03-19
2019-03-19,삼각지,4265,0,0,2019,1990-03-19
2019-03-19,신용산,8828,0,0,2019,1990-03-19
2019-03-20,녹사평(용산구청),1428,0,0,2019,1990-03-20
2019-03-20,삼각지,4278,0,0,2019,1990-03-20
2019-03-20,신용산,8947,0,0,2019,1990-03-20
2019-03-21,녹사평(용산구청),1368,0,0,2019,1990-03-21
2019-03-21,삼각지,4499,0,0,2019,1990-03-21
2019-03-21,신용산,8798,0,0,2019,1990-03-21
2019-03-22,녹사평(용산구청),1396,0,0,2019,1990-03-22
2019-03-22,삼각지,5152,0,0,2019,1990-03-22
2019-03-22,신용산,8502,0,0,2019,1990-03-22
2019-03-25,녹사평(용산구청),1275,0,0,2019,1990-03-25
2019-03-25,삼각지,4088,0,0,2019,1990-03-25
2019-03-25,신용산,8854,0,0,2019,1990-03-25
2019-03-26,녹사평(용산구청),1429,0,0,2019,1990-03-26
2019-03-26,삼각지,4319,0,0,2019,1990-03-26
2019-03-26,신용산,8927,0,0,2019,1990-03-26
2019-03-27,녹사평(용산구청),1338,0,0,2019,1990-03-27
2019-03-27,삼각지,4429,0,0,2019,1990-03-27
2019-03-27,신용산,8860,0,0,2019,1990-03-27
2019-03-28,녹사평(용산구청),1462,0,0,2019,1990-03-28
2019-03-28,삼각지,4366,0,0,2019,1990-03-28
2019-03-28,신용산,8800,0,0,2019,1990-03-28
2019-03-29,녹사평(용산구청),1367,0,0,2019,1990-03-29
2019-03-29,삼각지,4277,0,0,2019,1990-03-29
2019-03-29,신용산,8369,0,0,2019,1990-03-29
2019-04-01,녹사평(용산구청),1321,0,0,2019,1990-04-01
2019-04-01,삼각지,3816,0,0,2019,1990-04-01
2019-04-01,신용산,8549,0,0,2019,1990-04-01
2019-04-02,녹사평(용산구청),1353,0,0,2019,1990-04-02
2019-04-02,삼각지,4487,0,0,2019,1990-04-02
2019-04-02,신용산,8523,0,0,2019,1990-04-02
2019-04-03,녹사평(용산구청),1367,0,0,2019,1990-04-03
2019-04-03,삼각지,4353,0,0,2019,1990-04-03
2019-04-03,신용산,8589,0,0,2019,1990-04-03
2019-04-04,녹사평(용산구청),1360,0,0,2019,1990-04-04
2019-04-04,삼각지,4317,0,0,2019,1990-04-04
2019-04-04,신용산,8491,0,0,2019,1990-04-04
2019-04-05,녹사평(용산구청),1349,0,0,2019,1990-04-05
2019-04-05,삼각지,4192,0,0,2019,1990-04-05
2019-04-05,신용산,8267,0,0,2019,1990-04-05
2019-04-08,녹사평(용산구청),1290,0,0,2019,1990-04-08
2019-04-08,삼각지,4027,0,0,2019,1990-04-08
2019-04-08,신용산,8628,0,0,2019,1990-04-08
2019-04-09,녹사평(용산구청),1303,0,0,2019,1990-04-09
2019-04-09,삼각지,4325,0,0,2019,1990-04-09
2019-04-09,신용산,8691,0,0,2019,1990-04-09
2019-04-10,녹사평(용산구청),1342,0,0,2019,1990-04-10
2019-04-10,삼각지,4342,0,0,2019,1990-04-10
2019-04-10,신용산,8735,0,0,2019,1990-04-10
2019-04-11,녹사평(용산구청),1269,0,0,2019,1990-04-11
2019-04-11,삼각지,4253,0,0,2019,1990-04-11
2019-04-11,신용산,8634,0,0,2019,1990-04-11
2019-04-12,녹사평(용산구청),1279,0,0,2019,1990-04-12
2019-04-12,삼각지,4015,0,0,2019,1990-04-12
2019-04-12,신용산,8115,0,0,2019,1990-04-12
2019-04-15,녹사평(용산구청),1291,0,0,2019,1990-04-15
2019-04-15,삼각지,4029,0,0,2019,1990-04-15
2019-04-15,신용산,8556,0,0,2019,1990-04-15
2019-04-16,녹사평(용산구청),1313,0,0,2019,1990-04-16
2019-04-16,삼각지,4462,0,0,2019,1990-04-16
2019-04-16,신용산,8738,0,0,2019,1990-04-16
2019-04-17,녹사평(용산구청),1420,0,0,2019,1990-04-17
2019-04-17,삼각지,4380,0,0,2019,1990-04-17
2019-04-17,신용산,8680,0,0,2019,1990-04-17
2019-04-18,녹사평(용산구청),1377,0,0,2019,1990-04-18
2019-04-18,삼각지,4254,0,0,2019,1990-04-18
2019-04-18,신용산,8654,0,0,2019,1990-04-18
2019-04-19,녹사평(용산구청),1340,0,0,2019,1990-04-19
2019-04-19,삼각지,4173,0,0,2019,1990-04-19
2019-04-19,신용산,8305,0,0,2019,1990-04-19
2019-04-22,녹사평(용산구청),1311,0,0,2019,1990-04-22
2019-04-22,삼각지,4007,0,0,2019,1990-04-22
2019-04-22,신용산,8681,0,0,2019,1990-04-22
2019-04-23,녹사평(용산구청),1352,0,0,2019,1990-04-23
2019-04-23,삼각지,4826,0,0,2019,1990-04-23
2019-04-23,신용산,8505,0,0,2019,1990-04-23
2019-04-24,녹사평(용산구청),1469,0,0,2019,1990-04-24
2019-04-24,삼각지,4453,0,0,2019,1990-04-24
2019-04-24,신용산,8847,0,0,2019,1990-04-24
2019-04-25,녹사평(용산구청),1392,0,0,2019,1990-04-25
2019-04-25,삼각지,4260,0,0,2019,1990-04-25
2019-04-25,신용산,8675,0,0,2019,1990-04-25
2019-04-26,녹사평(용산구청),1330,0,0,2019,1990-04-26
2019-04-26,삼각지,4266,0,0,2019,1990-04-26
2019-04-26,신용산,8560,0,0,2019,1990-04-26
2019-04-29,녹사평(용산구청),1326,0,0,2019,1990-04-29
2019-04-29,삼각지,4137,0,0,2019,1990-04-29
2019-04-29,신용산,8788,0,0,2019,1990-04-29
2019-04-30,녹사평(용산구청),1365,0,0,2019,1990-04-30
2019-04-30,삼각지,4518,0,0,2019,1990-04-30
2019-04-30,신용산,8673,0,0,2019,1990-04-30
2019-05-01,녹사평(용산구청),942,0,0,2019,1990-05-01
2019-05-01,삼각지,2695,0,0,2019,1990-05-01
2019-05-01,신용산,3186,0,0,2019,1990-05-01
2019-05-02,녹사평(용산구청),1330,0,0,2019,1990-05-02
2019-05-02,삼각지,4203,0,0,2019,1990-05-02
2019-05-02,신용산,8629,0,0,2019,1990-05-02
2019-05-03,녹사평(용산구청),1292,0,0,2019,1990-05-03
2019-05-03,삼각지,4129,0,0,2019,1990-05-03
2019-05-03,신용산,8287,0,0,2019,1990-05-03
2019-05-06,녹사평(용산구청),525,0,0,2019,1990-05-06
2019-05-06,삼각지,930,0,0,2019,1990-05-06
2019-05-06,신용산,1846,0,0,2019,1990-05-06
2019-05-07,녹사평(용산구청),1245,0,0,2019,1990-05-07
2019-05-07,삼각지,4007,0,0,2019,1990-05-07
2019-05-07,신용산,8822,0,0,2019,1990-05-07
2019-05-08,녹사평(용산구청),1343,0,0,2019,1990-05-08
2019-05-08,삼각지,4433,0,0,2019,1990-05-08
2019-05-08,신용산,8824,0,0,2019,1990-05-08
2019-05-09,녹사평(용산구청),1369,0,0,2019,1990-05-09
2019-05-09,삼각지,4221,0,0,2019,1990-05-09
2019-05-09,신용산,9024,0,0,2019,1990-05-09
2019-05-10,녹사평(용산구청),1256,0,0,2019,1990-05-10
2019-05-10,삼각지,4269,0,0,2019,1990-05-10
2019-05-10,신용산,8744,0,0,2019,1990-05-10
2019-05-13,녹사평(용산구청),1293,0,0,2019,1990-05-13
2019-05-13,삼각지,3980,0,0,2019,1990-05-13
2019-05-13,신용산,8893,0,0,2019,1990-05-13
2019-05-14,녹사평(용산구청),1292,0,0,2019,1990-05-14
2019-05-14,삼각지,4310,0,0,2019,1990-05-14
2019-05-14,신용산,8892,0,0,2019,1990-05-14
2019-05-15,녹사평(용산구청),1393,0,0,2019,1990-05-15
2019-05-15,삼각지,4375,0,0,2019,1990-05-15
2019-05-15,신용산,9077,0,0,2019,1990-05-15
2019-05-16,녹사평(용산구청),1350,0,0,2019,1990-05-16
2019-05-16,삼각지,4334,0,0,2019,1990-05-16
2019-05-16,신용산,9024,0,0,2019,1990-05-16
2019-05-17,녹사평(용산구청),1318,0,0,2019,1990-05-17
2019-05-17,삼각지,4427,0,0,2019,1990-05-17
2019-05-17,신용산,8417,0,0,2019,1990-05-17
2019-05-20,녹사평(용산구청),1282,0,0,2019,1990-05-20
2019-05-20,삼각지,3917,0,0,2019,1990-05-20
2019-05-20,신용산,8957,0,0,2019,1990-05-20
2019-05-21,녹사평(용산구청),1278,0,0,2019,1990-05-21
2019-05-21,삼각지,4212,0,0,2019,1990-05-21
2019-05-21,신용산,8997,0,0,2019,1990-05-21
2019-05-22,녹사평(용산구청),1361,0,0,2019,1990-05-22
2019-05-22,삼각지,4270,0,0,2019,1990-05-22
2019-05-22,신용산,8819,0,0,2019,1990-05-22
2019-05-23,녹사평(용산구청),1301,0,0,2019,1990-05-23
2019-05-23,삼각지,4314,0,0,2019,1990-05-23
2019-05-23,신용산,8869,0,0,2019,1990-05-23
2019-05-24,녹사평(용산구청),1378,0,0,2019,1990-05-24
2019-05-24,삼각지,4018,0,0,2019,1990-05-24
2019-05-24,신용산,8533,0,0,2019,1990-05-24
2019-05-27,녹사평(용산구청),1255,0,0,2019,1990-05-27
2019-05-27,삼각지,3884,0,0,2019,1990-05-27
2019-05-27,신용산,8847,0,0,2019,1990-05-27
2019-05-28,녹사평(용산구청),1305,0,0,2019,1990-05-28
2019-05-28,삼각지,4297,0,0,2019,1990-05-28
2019-05-28,신용산,8661,0,0,2019,1990-05-28
2019-05-29,녹사평(용산구청),1198,0,0,2019,1990-05-29
2019-05-29,삼각지,3943,0,0,2019,1990-05-29
2019-05-29,신용산,8699,0,0,2019,1990-05-29
2019-05-30,녹사평(용산구청),1345,0,0,2019,1990-05-30
2019-05-30,삼각지,4106,0,0,2019,1990-05-30
2019-05-30,신용산,8702,0,0,2019,1990-05-30
2019-05-31,녹사평(용산구청),1367,0,0,2019,1990-05-31
2019-05-31,삼각지,4128,0,0,2019,1990-05-31
2019-05-31,신용산,8375,0,0,2019,1990-05-31
2019-06-03,녹사평(용산구청),1235,0,0,2019,1990-06-03
2019-06-03,삼각지,3916,0,0,2019,1990-06-03
2019-06-03,신용산,8720,0,0,2019,1990-06-03
2019-06-04,녹사평(용산구청),1276,0,0,2019,1990-06-04
2019-06-04,삼각지,4383,0,0,2019,1990-06-04
2019-06-04,신용산,8557,0,0,2019,1990-06-04
2019-06-05,녹사평(용산구청),1330,0,0,2019,1990-06-05
2019-06-05,삼각지,4192,0,0,2019,1990-06-05
2019-06-05,신용산,8585,0,0,2019,1990-06-05
2019-06-06,녹사평(용산구청),572,0,0,2019,1990-06-06
2019-06-06,삼각지,1905,0,0,2019,1990-06-06
2019-06-06,신용산,2029,0,0,2019,1990-06-06
2019-06-07,녹사평(용산구청),1055,0,0,2019,1990-06-07
2019-06-07,삼각지,3715,0,0,2019,1990-06-07
2019-06-07,신용산,6101,0,0,2019,1990-06-07
2019-06-10,녹사평(용산구청),1191,0,0,2019,1990-06-10
2019-06-10,삼각지,3909,0,0,2019,1990-06-10
2019-06-10,신용산,8808,0,0,2019,1990-06-10
2019-06-11,녹사평(용산구청),1254,0,0,2019,1990-06-11
2019-06-11,삼각지,4238,0,0,2019,1990-06-11
2019-06-11,신용산,8783,0,0,2019,1990-06-11
2019-06-12,녹사평(용산구청),1291,0,0,2019,1990-06-12
2019-06-12,삼각지,4228,0,0,2019,1990-06-12
2019-06-12,신용산,8562,0,0,2019,1990-06-12
2019-06-13,녹사평(용산구청),1306,0,0,2019,1990-06-13
2019-06-13,삼각지,4795,0,0,2019,1990-06-13
2019-06-13,신용산,8679,0,0,2019,1990-06-13
2019-06-14,녹사평(용산구청),1330,0,0,2019,1990-06-14
2019-06-14,삼각지,4132,0,0,2019,1990-06-14
2019-06-14,신용산,8222,0,0,2019,1990-06-14
2019-06-17,녹사평(용산구청),1270,0,0,2019,1990-06-17
2019-06-17,삼각지,3774,0,0,2019,1990-06-17
2019-06-17,신용산,8749,0,0,2019,1990-06-17
2019-06-18,녹사평(용산구청),1296,0,0,2019,1990-06-18
2019-06-18,삼각지,4247,0,0,2019,1990-06-18
2019-06-18,신용산,8790,0,0,2019,1990-06-18
2019-06-19,녹사평(용산구청),1360,0,0,2019,1990-06-19
2019-06-19,삼각지,4644,0,0,2019,1990-06-19
2019-06-19,신용산,8711,0,0,2019,1990-06-19
2019-06-20,녹사평(용산구청),1352,0,0,2019,1990-06-20
2019-06-20,삼각지,4130,0,0,2019,1990-06-20
2019-06-20,신용산,8838,0,0,2019,1990-06-20
2019-06-21,녹사평(용산구청),1305,0,0,2019,1990-06-21
2019-06-21,삼각지,4132,0,0,2019,1990-06-21
2019-06-21,신용산,8411,0,0,2019,1990-06-21
2019-06-24,녹사평(용산구청),1250,0,0,2019,1990-06-24
2019-06-24,삼각지,3832,0,0,2019,1990-06-24
2019-06-24,신용산,8765,0,0,2019,1990-06-24
2019-06-25,녹사평(용산구청),1334,0,0,2019,1990-06-25
2019-06-25,삼각지,4162,0,0,2019,1990-06-25
2019-06-25,신용산,8773,0,0,2019,1990-06-25
2019-06-26,녹사평(용산구청),1402,0,0,2019,1990-06-26
2019-06-26,삼각지,4041,0,0,2019,1990-06-26
2019-06-26,신용산,8653,0,0,2019,1990-06-26
2019-06-27,녹사평(용산구청),1286,0,0,2019,1990-06-27
2019-06-27,삼각지,4134,0,0,2019,1990-06-27
2019-06-27,신용산,8797,0,0,2019,1990-06-27
2019-06-28,녹사평(용산구청),1292,0,0,2019,1990-06-28
2019-06-28,삼각지,4226,0,0,2019,1990-06-28
2019-06-28,신용산,8250,0,0,2019,1990-06-28
2019-07-01,녹사평(용산구청),1316,0,0,2019,1990-07-01
2019-07-01,삼각지,3675,0,0,2019,1990-07-01
2019-07-01,신용산,8704,0,0,2019,1990-07-01
2019-07-02,녹사평(용산구청),1287,0,0,2019,1990-07-02
2019-07-02,삼각지,4111,0,0,2019,1990-07-02
2019-07-02,신용산,8952,0,0,2019,1990-07-02
2019-07-03,녹사평(용산구청),1316,0,0,2019,1990-07-03
2019-07-03,삼각지,4425,0,0,2019,1990-07-03
2019-07-03,신용산,8868,0,0,2019,1990-07-03
2019-07-04,녹사평(용산구청),1357,0,0,2019,1990-07-04
2019-07-04,삼각지,4809,0,0,2019,1990-07-04
2019-07-04,신용산,8833,0,0,2019,1990-07-04
2019-07-05,녹사평(용산구청),1401,0,0,2019,1990-07-05
2019-07-05,삼각지,4031,0,0,2019,1990-07-05
2019-07-05,신용산,8531,0,0,2019,1990-07-05
2019-07-08,녹사평(용산구청),1281,0,0,2019,1990-07-08
2019-07-08,삼각지,3790,0,0,2019,1990-07-08
2019-07-08,신용산,8656,0,0,2019,1990-07-08
2019-07-09,녹사평(용산구청),1236,0,0,2019,1990-07-09
2019-07-09,삼각지,4074,0,0,2019,1990-07-09
2019-07-09,신용산,8817,0,0,2019,1990-07-09
2019-07-10,녹사평(용산구청),1409,0,0,2019,1990-07-10
2019-07-10,삼각지,4396,0,0,2019,1990-07-10
2019-07-10,신용산,8695,0,0,2019,1990-07-10
